family,dataset,pooling,audit,layer_idx,depth_fraction,llm_layer_number,vlm_layer_number,layer_number,seed,width_factor,d_sae,l1,normalize,dom_margin,train_examples,eval_examples,sae_steps,MFI,MFI_ci_low,MFI_ci_high,FMP,image_driven_frac,text_driven_frac,both_driven_frac,mean_text_delta,mean_image_delta,matched_gini,matched_eff_dim,image_only_mean_activation,llm_mean_activation,vlm_train_rec_r2,vlm_eval_rec_r2,llm_train_rec_r2,vlm_eval_l0,vlm_eval_active_frac,vlm_eval_dead_frac,vlm_eval_z_abs_mean
smol,pixelprose,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.00479881651699543,0.004691199652074829,0.0048879370619260955,0.10693359375,0.000244140625,0.107666015625,0.0009765625,0.0033138666767627,0.0014849505387246609,0.9504184922389366,200.70740791172705,0.028307490050792694,0.12276984751224518,0.9993393495142713,0.9992894181192593,0.997675410129566,425.662109375,0.10392141342163086,0.89208984375,0.027446923777461052
smol,pixelprose,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.00479881651699543,0.004691199652074829,0.0048879370619260955,0.10498046875,0.000244140625,0.106689453125,0.001953125,0.0033138666767627,0.0014849505387246609,0.9504184922389366,200.70740791172705,0.028307490050792694,0.12276984751224518,0.9993393495142713,0.9992894181192593,0.997675410129566,425.662109375,0.10392141342163086,0.89208984375,0.027446923777461052
smol,pixelprose,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.00479881651699543,0.004691199652074829,0.0048879370619260955,0.09130859375,0.000244140625,0.099853515625,0.0087890625,0.0033138666767627,0.0014849505387246609,0.9504184922389366,200.70740791172705,0.028307490050792694,0.12276984751224518,0.9993393495142713,0.9992894181192593,0.997675410129566,425.662109375,0.10392141342163086,0.89208984375,0.027446923777461052
smol,pixelprose,last_token,True,1,0.14285714285714285,3,3,3,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.052434660494327545,0.05175506630384916,0.05321864805955556,0.097412109375,0.00537109375,0.09912109375,0.007080078125,0.03276093304157257,0.019673723727464676,0.9229036847454913,337.98785824629505,0.08623234182596207,0.46304985880851746,0.9937437127460657,0.9905942898060833,0.9999265337859424,366.580078125,0.08949708938598633,0.897705078125,0.0858600065112114
smol,pixelprose,last_token,True,1,0.14285714285714285,3,3,3,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.052434660494327545,0.05175506630384916,0.05321864805955556,0.085205078125,0.004638671875,0.09375,0.01318359375,0.03276093304157257,0.019673723727464676,0.9229036847454913,337.98785824629505,0.08623234182596207,0.46304985880851746,0.9937437127460657,0.9905942898060833,0.9999265337859424,366.580078125,0.08949708938598633,0.897705078125,0.0858600065112114
smol,pixelprose,last_token,True,1,0.14285714285714285,3,3,3,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.052434660494327545,0.05175506630384916,0.05321864805955556,0.042236328125,0.004150390625,0.07275390625,0.03466796875,0.03276093304157257,0.019673723727464676,0.9229036847454913,337.98785824629505,0.08623234182596207,0.46304985880851746,0.9937437127460657,0.9905942898060833,0.9999265337859424,366.580078125,0.08949708938598633,0.897705078125,0.0858600065112114
smol,pixelprose,last_token,True,2,0.2857142857142857,7,7,7,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.15614333748817444,0.15403944698555277,0.158081313344519,0.119140625,0.006591796875,0.1181640625,0.005615234375,0.10266917198896408,0.05347416549921036,0.9146179868111078,375.2741741029205,0.16697721183300018,0.580812394618988,0.9909071756763108,0.9823565942457664,0.9959283024955994,382.19140625,0.0933084487915039,0.879638671875,0.1973443329334259
smol,pixelprose,last_token,True,2,0.2857142857142857,7,7,7,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.15614333748817444,0.15403944698555277,0.158081313344519,0.115234375,0.00634765625,0.116455078125,0.007568359375,0.10266917198896408,0.05347416549921036,0.9146179868111078,375.2741741029205,0.16697721183300018,0.580812394618988,0.9909071756763108,0.9823565942457664,0.9959283024955994,382.19140625,0.0933084487915039,0.879638671875,0.1973443329334259
smol,pixelprose,last_token,True,2,0.2857142857142857,7,7,7,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.15614333748817444,0.15403944698555277,0.158081313344519,0.10009765625,0.006103515625,0.109130859375,0.01513671875,0.10266917198896408,0.05347416549921036,0.9146179868111078,375.2741741029205,0.16697721183300018,0.580812394618988,0.9909071756763108,0.9823565942457664,0.9959283024955994,382.19140625,0.0933084487915039,0.879638671875,0.1973443329334259
smol,pixelprose,last_token,True,3,0.42857142857142855,10,10,10,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.23605921864509583,0.2331048452469986,0.2386525540452567,0.13525390625,0.009521484375,0.12841796875,0.002685546875,0.1547836810350418,0.08127554506063461,0.905327881436826,418.6087071413106,0.2556140720844269,0.6935581564903259,0.9901600722444912,0.9773561681664436,0.9973321427982212,410.45703125,0.10020923614501953,0.873046875,0.24827493727207184
smol,pixelprose,last_token,True,3,0.42857142857142855,10,10,10,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.23605921864509583,0.2331048452469986,0.2386525540452567,0.130859375,0.009033203125,0.126708984375,0.0048828125,0.1547836810350418,0.08127554506063461,0.905327881436826,418.6087071413106,0.2556140720844269,0.6935581564903259,0.9901600722444912,0.9773561681664436,0.9973321427982212,410.45703125,0.10020923614501953,0.873046875,0.24827493727207184
smol,pixelprose,last_token,True,3,0.42857142857142855,10,10,10,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.23605921864509583,0.2331048452469986,0.2386525540452567,0.09765625,0.007568359375,0.111572265625,0.021484375,0.1547836810350418,0.08127554506063461,0.905327881436826,418.6087071413106,0.2556140720844269,0.6935581564903259,0.9901600722444912,0.9773561681664436,0.9973321427982212,410.45703125,0.10020923614501953,0.873046875,0.24827493727207184
smol,pixelprose,last_token,True,4,0.5714285714285714,13,13,13,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.4658108353614807,0.4605861524891225,0.4707931779572391,0.112060546875,0.00927734375,0.11767578125,0.014892578125,0.27328306436538696,0.19252777099609375,0.9119301588685862,390.72947662224186,0.3392890691757202,0.9537904262542725,0.987936068759703,0.9719162456220196,0.9975114400872831,378.58984375,0.09242916107177734,0.873779296875,0.3591199815273285
smol,pixelprose,last_token,True,4,0.5714285714285714,13,13,13,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.4658108353614807,0.4605861524891225,0.4707931779572391,0.072021484375,0.00830078125,0.0986328125,0.034912109375,0.27328306436538696,0.19252777099609375,0.9119301588685862,390.72947662224186,0.3392890691757202,0.9537904262542725,0.987936068759703,0.9719162456220196,0.9975114400872831,378.58984375,0.09242916107177734,0.873779296875,0.3591199815273285
smol,pixelprose,last_token,True,4,0.5714285714285714,13,13,13,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.4658108353614807,0.4605861524891225,0.4707931779572391,-0.008544921875,0.006591796875,0.06005859375,0.0751953125,0.27328306436538696,0.19252777099609375,0.9119301588685862,390.72947662224186,0.3392890691757202,0.9537904262542725,0.987936068759703,0.9719162456220196,0.9975114400872831,378.58984375,0.09242916107177734,0.873779296875,0.3591199815273285
smol,pixelprose,last_token,True,5,0.7142857142857142,16,16,16,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.5229740142822266,0.5175931125922943,0.5280837889833492,0.088623046875,0.01123046875,0.08544921875,0.008056640625,0.3022359013557434,0.22073805332183838,0.9377562397285205,273.60135205994874,0.46761417388916016,1.604668378829956,0.9841178495557584,0.9701212583748927,0.9983135148889591,272.38671875,0.06650066375732422,0.911376953125,0.4639454483985901
smol,pixelprose,last_token,True,5,0.7142857142857142,16,16,16,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.5229740142822266,0.5175931125922943,0.5280837889833492,0.048583984375,0.010498046875,0.066162109375,0.028076171875,0.3022359013557434,0.22073805332183838,0.9377562397285205,273.60135205994874,0.46761417388916016,1.604668378829956,0.9841178495557584,0.9701212583748927,0.9983135148889591,272.38671875,0.06650066375732422,0.911376953125,0.4639454483985901
