family,dataset,pooling,audit,layer_idx,depth_fraction,llm_layer_number,vlm_layer_number,layer_number,seed,width_factor,d_sae,l1,normalize,dom_margin,train_examples,eval_examples,sae_steps,MFI,MFI_ci_low,MFI_ci_high,FMP,image_driven_frac,text_driven_frac,both_driven_frac,mean_text_delta,mean_image_delta,matched_gini,matched_eff_dim,image_only_mean_activation,llm_mean_activation,vlm_train_rec_r2,vlm_eval_rec_r2,llm_train_rec_r2,vlm_eval_l0,vlm_eval_active_frac,vlm_eval_dead_frac,vlm_eval_z_abs_mean
qwen,pixelprose,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.01242844108492136,0.0121247518056407,0.012770723604558044,0.106201171875,0.009521484375,0.103759765625,0.007080078125,0.008072693832218647,0.004355747718364,0.9472950911982608,221.1492280673487,0.03351108729839325,0.05273532122373581,0.9968689691797158,0.9953523764000598,0.9924433185087072,290.0703125,0.07081794738769531,0.888427734375,0.031097907572984695
qwen,pixelprose,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.01242844108492136,0.0121247518056407,0.012770723604558044,0.098388671875,0.0087890625,0.1005859375,0.010986328125,0.008072693832218647,0.004355747718364,0.9472950911982608,221.1492280673487,0.03351108729839325,0.05273532122373581,0.9968689691797158,0.9953523764000598,0.9924433185087072,290.0703125,0.07081794738769531,0.888427734375,0.031097907572984695
qwen,pixelprose,last_token,True,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.01242844108492136,0.0121247518056407,0.012770723604558044,0.072509765625,0.00830078125,0.088134765625,0.02392578125,0.008072693832218647,0.004355747718364,0.9472950911982608,221.1492280673487,0.03351108729839325,0.05273532122373581,0.9968689691797158,0.9953523764000598,0.9924433185087072,290.0703125,0.07081794738769531,0.888427734375,0.031097907572984695
qwen,pixelprose,last_token,True,1,0.14285714285714285,5,5,5,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.040274206548929214,0.039604988384326134,0.04093583798567124,0.099365234375,0.007080078125,0.0966796875,0.00439453125,0.028667090460658073,0.01160711795091629,0.933599907846581,291.439574957359,0.07220930606126785,0.10673301666975021,0.9934478882765635,0.9908951184102688,0.9952314044353336,321.078125,0.07838821411132812,0.902099609375,0.07682055234909058
qwen,pixelprose,last_token,True,1,0.14285714285714285,5,5,5,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.040274206548929214,0.039604988384326134,0.04093583798567124,0.095458984375,0.006103515625,0.095703125,0.00634765625,0.028667090460658073,0.01160711795091629,0.933599907846581,291.439574957359,0.07220930606126785,0.10673301666975021,0.9934478882765635,0.9908951184102688,0.9952314044353336,321.078125,0.07838821411132812,0.902099609375,0.07682055234909058
qwen,pixelprose,last_token,True,1,0.14285714285714285,5,5,5,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.040274206548929214,0.039604988384326134,0.04093583798567124,0.092529296875,0.005615234375,0.0947265625,0.0078125,0.028667090460658073,0.01160711795091629,0.933599907846581,291.439574957359,0.07220930606126785,0.10673301666975021,0.9934478882765635,0.9908951184102688,0.9952314044353336,321.078125,0.07838821411132812,0.902099609375,0.07682055234909058
qwen,pixelprose,last_token,True,2,0.2857142857142857,10,10,10,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.09428610652685165,0.09310193534711289,0.09534299102670048,0.06494140625,0.0126953125,0.075927734375,0.023681640625,0.053899578750133514,0.04038653522729874,0.9293138254854671,308.2180853860231,0.10261804610490799,0.18556490540504456,0.991036374472112,0.9851758491129552,0.9964863651637381,324.412109375,0.07920217514038086,0.8984375,0.12301677465438843
qwen,pixelprose,last_token,True,2,0.2857142857142857,10,10,10,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.09428610652685165,0.09310193534711289,0.09534299102670048,0.01416015625,0.008544921875,0.0546875,0.049072265625,0.053899578750133514,0.04038653522729874,0.9293138254854671,308.2180853860231,0.10261804610490799,0.18556490540504456,0.991036374472112,0.9851758491129552,0.9964863651637381,324.412109375,0.07920217514038086,0.8984375,0.12301677465438843
qwen,pixelprose,last_token,True,2,0.2857142857142857,10,10,10,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.09428610652685165,0.09310193534711289,0.09534299102670048,-0.04248046875,0.0068359375,0.028076171875,0.077392578125,0.053899578750133514,0.04038653522729874,0.9293138254854671,308.2180853860231,0.10261804610490799,0.18556490540504456,0.991036374472112,0.9851758491129552,0.9964863651637381,324.412109375,0.07920217514038086,0.8984375,0.12301677465438843
qwen,pixelprose,last_token,True,3,0.42857142857142855,15,15,15,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.15568476915359497,0.15329563104896807,0.15777237351358053,0.13525390625,0.010498046875,0.12939453125,0.004638671875,0.10634112358093262,0.04934363439679146,0.9093824417491668,404.4276550713456,0.15158075094223022,0.2476986199617386,0.9916598685578369,0.9838817624344598,0.9972422419993509,402.412109375,0.09824514389038086,0.8720703125,0.18091298639774323
