family,dataset,pooling,audit,layer_idx,depth_fraction,llm_layer_number,vlm_layer_number,layer_number,seed,width_factor,d_sae,l1,normalize,dom_margin,train_examples,eval_examples,sae_steps,MFI,MFI_ci_low,MFI_ci_high,FMP,image_driven_frac,text_driven_frac,both_driven_frac,mean_text_delta,mean_image_delta,matched_gini,matched_eff_dim,image_only_mean_activation,llm_mean_activation,vlm_train_rec_r2,vlm_eval_rec_r2,llm_train_rec_r2,vlm_eval_l0,vlm_eval_active_frac,vlm_eval_dead_frac,vlm_eval_z_abs_mean
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.0003,False,1.1,1024,512,1200,0.0288078710436821,0.028401594136357743,0.029258040747663472,0.187255859375,0.00390625,0.185546875,0.002197265625,0.026178166270256042,0.002629705471917987,0.8616043806437367,608.3271542685529,0.09699393063783646,0.04178173467516899,0.9948338401563783,0.9755514779522718,0.993937331014512,595.328125,0.14534378051757812,0.814453125,0.03884020820260048
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.0003,False,1.25,1024,512,1200,0.0288078710436821,0.028401594136357743,0.029258040747663472,0.184814453125,0.00390625,0.184326171875,0.00341796875,0.026178166270256042,0.002629705471917987,0.8616043806437367,608.3271542685529,0.09699393063783646,0.04178173467516899,0.9948338401563783,0.9755514779522718,0.993937331014512,595.328125,0.14534378051757812,0.814453125,0.03884020820260048
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.0003,False,1.5,1024,512,1200,0.0288078710436821,0.028401594136357743,0.029258040747663472,0.180419921875,0.003662109375,0.182373046875,0.005615234375,0.026178166270256042,0.002629705471917987,0.8616043806437367,608.3271542685529,0.09699393063783646,0.04178173467516899,0.9948338401563783,0.9755514779522718,0.993937331014512,595.328125,0.14534378051757812,0.814453125,0.03884020820260048
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.0003,True,1.1,1024,512,1200,0.5603681802749634,0.5550433184325811,0.5653105435878387,1.0,0.0,1.0,0.0,0.49584922194480896,0.06451895833015442,0.0883094292985291,3991.2781708868515,0.5811511278152466,0.33212095499038696,0.9965837076241885,0.6930645422837803,0.993525303799277,2093.41015625,0.5110864639282227,0.0,0.35569271445274353
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.0003,True,1.25,1024,512,1200,0.5603681802749634,0.5550433184325811,0.5653105435878387,1.0,0.0,1.0,0.0,0.49584922194480896,0.06451895833015442,0.0883094292985291,3991.2781708868515,0.5811511278152466,0.33212095499038696,0.9965837076241885,0.6930645422837803,0.993525303799277,2093.41015625,0.5110864639282227,0.0,0.35569271445274353
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.0003,True,1.5,1024,512,1200,0.5603681802749634,0.5550433184325811,0.5653105435878387,1.0,0.0,1.0,0.0,0.49584922194480896,0.06451895833015442,0.0883094292985291,3991.2781708868515,0.5811511278152466,0.33212095499038696,0.9965837076241885,0.6930645422837803,0.993525303799277,2093.41015625,0.5110864639282227,0.0,0.35569271445274353
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.1,1024,512,1200,0.028150249272584915,0.02776370820492957,0.028588105322978664,0.187255859375,0.003662109375,0.185791015625,0.002197265625,0.02557116374373436,0.00257908646017313,0.8618259041676971,608.0070548176634,0.09460671246051788,0.039805516600608826,0.9946357659576343,0.9748787051018907,0.9951741334053945,590.173828125,0.14408540725708008,0.814697265625,0.03660878911614418
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.25,1024,512,1200,0.028150249272584915,0.02776370820492957,0.028588105322978664,0.183837890625,0.00341796875,0.184326171875,0.00390625,0.02557116374373436,0.00257908646017313,0.8618259041676971,608.0070548176634,0.09460671246051788,0.039805516600608826,0.9946357659576343,0.9748787051018907,0.9951741334053945,590.173828125,0.14408540725708008,0.814697265625,0.03660878911614418
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.001,False,1.5,1024,512,1200,0.028150249272584915,0.02776370820492957,0.028588105322978664,0.180908203125,0.00341796875,0.182861328125,0.00537109375,0.02557116374373436,0.00257908646017313,0.8618259041676971,608.0070548176634,0.09460671246051788,0.039805516600608826,0.9946357659576343,0.9748787051018907,0.9951741334053945,590.173828125,0.14408540725708008,0.814697265625,0.03660878911614418
qwen,pixelprose,final_quarter,False,0,0.0,0,0,0,11,2.0,4096,0.001,True,1.1,1024,512,1200,0.5559694766998291,0.5505415026113042,0.5612472583423369,1.0,0.0,1.0,0.0,0.49141234159469604,0.06455715745687485,0.09493714675410146,3974.6496315569766,0.6476078629493713,0.33606648445129395,0.9990027769841846,0.6951885988463924,0.9932155191519906,2087.232421875,0.5095782279968262,0.0,0.35202300548553467
