family,dataset,layer_idx,depth_fraction,llm_layer_number,vlm_layer_number,layer_number,K,n_concepts,n_pca_components,LPS_text,LPS_image_only,LPS_image_conditioned,NRI_image_conditioned,shared_neighbor_ratio,cross_superclass_gained_frac,random_shared_baseline,align_fit_proxy
smol,pixelprose,3,0.42857142857142855,10,10,10,3,120,16,0.045825,0.038454166666666664,0.04053333333333333,0.9055555555555554,0.09444444444444446,0.7170868347338938,0.025210084033613446,-0.5088812699468441
smol,pixelprose,3,0.42857142857142855,10,10,10,5,120,16,0.07588779226190476,0.07061002665343914,0.0724809623015873,0.8333333333333334,0.16666666666666666,0.7829166666666667,0.04201680672268908,-0.5088812699468441
smol,pixelprose,3,0.42857142857142855,10,10,10,10,120,16,0.13362583961927477,0.12185346712641679,0.12583873775924603,0.7466666666666666,0.2533333333333333,0.8494080687830687,0.08403361344537816,-0.5088812699468441
smol,pixelprose,3,0.42857142857142855,10,10,10,20,120,16,0.19940960597177326,0.18425906956688043,0.18918388140139514,0.6579166666666668,0.34208333333333335,0.9261312905933649,0.16806722689075632,-0.5088812699468441
smol,pixelprose,4,0.5714285714285714,13,13,13,3,120,16,0.04517916666666666,0.04473333333333333,0.047,0.8888888888888888,0.11111111111111112,0.7597222222222222,0.025210084033613446,-0.7118584537299577
smol,pixelprose,4,0.5714285714285714,13,13,13,5,120,16,0.06629295072751323,0.06065208511904763,0.06173274391534392,0.8616666666666667,0.13833333333333334,0.7654166666666666,0.04201680672268908,-0.7118584537299577
smol,pixelprose,4,0.5714285714285714,13,13,13,10,120,16,0.12259799740226701,0.11170834277223626,0.11643932238149748,0.7633333333333333,0.23666666666666666,0.8489847883597884,0.08403361344537816,-0.7118584537299577
smol,pixelprose,4,0.5714285714285714,13,13,13,20,120,16,0.18809061219080112,0.174631617794075,0.18020388593951853,0.6712499999999999,0.32875000000000004,0.9229091629546351,0.16806722689075632,-0.7118584537299577
smol,pixelprose,5,0.7142857142857142,16,16,16,3,120,16,0.04722083333333333,0.04544166666666666,0.048883333333333334,0.886111111111111,0.11388888888888887,0.725,0.025210084033613446,-0.5406721804909882
smol,pixelprose,5,0.7142857142857142,16,16,16,5,120,16,0.07773831216931218,0.06571078511904763,0.0686072628968254,0.85,0.15,0.742638888888889,0.04201680672268908,-0.5406721804909882
smol,pixelprose,5,0.7142857142857142,16,16,16,10,120,16,0.1358697621422137,0.12063941541814649,0.12543172893484636,0.7533333333333334,0.24666666666666667,0.8449966931216932,0.08403361344537816,-0.5406721804909882
smol,pixelprose,5,0.7142857142857142,16,16,16,20,120,16,0.19681456888556653,0.17979525000060526,0.18609194555315195,0.66875,0.33125,0.9235773392342665,0.16806722689075632,-0.5406721804909882
smol,pixelprose,6,0.8571428571428571,20,20,20,3,120,16,0.08579999999999999,0.06624999999999999,0.0737375,0.8305555555555555,0.16944444444444443,0.6736111111111112,0.025210084033613446,-0.3657327704920017
smol,pixelprose,6,0.8571428571428571,20,20,20,5,120,16,0.11516323359788358,0.10145720138888889,0.10421927460317461,0.7716666666666666,0.22833333333333336,0.6813888888888887,0.04201680672268908,-0.3657327704920017
smol,pixelprose,6,0.8571428571428571,20,20,20,10,120,16,0.19123924411256948,0.17476916755498126,0.18129501764977635,0.6591666666666666,0.3408333333333333,0.844537037037037,0.08403361344537816,-0.3657327704920017
smol,pixelprose,6,0.8571428571428571,20,20,20,20,120,16,0.2439686272431783,0.22934429089595415,0.23610551240241212,0.6095833333333333,0.3904166666666667,0.9299515734809854,0.16806722689075632,-0.3657327704920017
smol,pixelprose,7,1.0,23,23,23,3,120,16,0.04680833333333333,0.041137499999999994,0.041137499999999994,0.9055555555555554,0.09444444444444443,0.7138888888888888,0.025210084033613446,-0.5325180575783399
smol,pixelprose,7,1.0,23,23,23,5,120,16,0.06460501150793652,0.06473679279100528,0.06500440853174602,0.8550000000000001,0.145,0.7623611111111112,0.04201680672268908,-0.5325180575783399
smol,pixelprose,7,1.0,23,23,23,10,120,16,0.1109341566948588,0.10433276770814245,0.10559585978466968,0.7933333333333334,0.2066666666666667,0.8389451058201058,0.08403361344537816,-0.5325180575783399
smol,pixelprose,7,1.0,23,23,23,20,120,16,0.1708360067858373,0.1588898035386949,0.16052762088815845,0.70875,0.29125,0.9024461892882946,0.16806722689075632,-0.5325180575783399
